vendor_id,supplier_name,defect_rate,lead_time_days,quality_score
Supplier 5,Supplier 5,0.0112,13,4.5
Supplier 5,Supplier 5,0.003,13,4.5
Supplier 5,Supplier 5,0.0261,13,4.5
Supplier 5,Supplier 5,0.0274,13,4.5
Supplier 5,Supplier 5,0.065,13,4.5
Supplier 5,Supplier 5,0.0279,13,4.5
Supplier 5,Supplier 5,0.078,13,4.5
Supplier 5,Supplier 5,0.0324,13,4.5
Supplier 5,Supplier 5,0.0641,13,4.5
Supplier 5,Supplier 5,0.0018,13,4.5
Supplier 5,Supplier 5,0.005,13,4.5
Supplier 5,Supplier 5,0.015,13,4.5
Supplier 5,Supplier 5,0.0249,13,4.5
Supplier 5,Supplier 5,0.0098,13,4.5
Supplier 5,Supplier 5,0.1,13,4.5
Supplier 5,Supplier 5,0.0358,13,4.5
Supplier 5,Supplier 5,0.0559,13,4.5
Supplier 5,Supplier 5,0.0139,13,4.5
Supplier 5,Supplier 5,0.0497,13,4.5
Supplier 5,Supplier 5,0.0022,13,4.5
Supplier 5,Supplier 5,0.0034,13,4.5
Supplier 5,Supplier 5,0.0362,13,4.5
Supplier 5,Supplier 5,0.0205,13,4.5
Supplier 5,Supplier 5,0.0616,13,4.5
Supplier 5,Supplier 5,0.0103,13,4.5
Supplier 5,Supplier 5,0.0473,13,4.5
Supplier 5,Supplier 5,0.0325,13,4.5
Supplier 5,Supplier 5,0.0008,13,4.5
Supplier 5,Supplier 5,0.033,13,4.5
Supplier 5,Supplier 5,0.0287,13,4.5
Supplier 5,Supplier 5,0.0025,13,4.5
Supplier 5,Supplier 5,0.0376,13,4.5
Supplier 5,Supplier 5,0.0105,13,4.5
Supplier 5,Supplier 5,0.0029,13,4.5
Supplier 5,Supplier 5,0.0037,13,4.5
Supplier 5,Supplier 5,0.0067,13,4.5
Supplier 5,Supplier 5,0.0436,13,4.5
Supplier 5,Supplier 5,0.0313,13,4.5
Supplier 5,Supplier 5,0.0148,13,4.5
Supplier 5,Supplier 5,0.0441,13,4.5
Supplier 5,Supplier 5,0.063,13,4.5
Supplier 5,Supplier 5,0.0253,13,4.5
Supplier 5,Supplier 5,0.0275,13,4.5
Supplier 5,Supplier 5,0.0584,13,4.5
Supplier 5,Supplier 5,0.0126,13,4.5
Supplier 1,Supplier 1,0.0034,3,4.5
Supplier 1,Supplier 1,0.0572,3,4.5
Supplier 1,Supplier 1,0.0086,3,4.5
Supplier 1,Supplier 1,0.0026,3,4.5
Supplier 1,Supplier 1,0.0013,3,4.5
Supplier 1,Supplier 1,0.0327,3,4.5
Supplier 1,Supplier 1,0.0037,3,4.5
Supplier 1,Supplier 1,0.0012,3,4.5
Supplier 1,Supplier 1,0.0221,3,4.5
Supplier 1,Supplier 1,0.0152,3,4.5
Supplier 1,Supplier 1,0.0174,3,4.5
Supplier 1,Supplier 1,0.0227,3,4.5
Supplier 1,Supplier 1,0.0104,3,4.5
Supplier 1,Supplier 1,0.0144,3,4.5
Supplier 1,Supplier 1,0.0192,3,4.5
Supplier 1,Supplier 1,0.0025,3,4.5
Supplier 1,Supplier 1,0.0295,3,4.5
Supplier 1,Supplier 1,0.0056,3,4.5
Supplier 1,Supplier 1,0.0281,3,4.5
Supplier 1,Supplier 1,0.0378,3,4.5
Supplier 1,Supplier 1,0.0092,3,4.5
Supplier 1,Supplier 1,0.0475,3,4.5
Supplier 1,Supplier 1,0.0761,3,4.5
Supplier 1,Supplier 1,0.0028,3,4.5
Supplier 1,Supplier 1,0.0266,3,4.5
Supplier 1,Supplier 1,0.0131,3,4.5
Supplier 1,Supplier 1,0.0235,3,4.5
Supplier 1,Supplier 1,0.0254,3,4.5
Supplier 1,Supplier 1,0.0247,3,4.5
Supplier 1,Supplier 1,0.0322,3,4.5
Supplier 1,Supplier 1,0.0338,3,4.5
Supplier 1,Supplier 1,0.0189,3,4.5
Supplier 1,Supplier 1,0.0262,3,4.5
Supplier 1,Supplier 1,0.0096,3,4.5
Supplier 1,Supplier 1,0.0036,3,4.5
Supplier 1,Supplier 1,0.0084,3,4.5
Supplier 1,Supplier 1,0.0198,3,4.5
Supplier 1,Supplier 1,0.0169,3,4.5
Supplier 1,Supplier 1,0.0253,3,4.5
Supplier 1,Supplier 1,0.0024,3,4.5
Supplier 1,Supplier 1,0.019,3,4.5
Supplier 1,Supplier 1,0.0735,3,4.5
Supplier 1,Supplier 1,0.0049,3,4.5
Supplier 1,Supplier 1,0.0275,3,4.5
Supplier 1,Supplier 1,0.006,3,4.5
Supplier 1,Supplier 1,0.0027,3,4.5
Supplier 1,Supplier 1,0.0124,3,4.5
Supplier 1,Supplier 1,0.0079,3,4.5
Supplier 1,Supplier 1,0.0182,3,4.5
Supplier 1,Supplier 1,0.027,3,4.5
Supplier 1,Supplier 1,0.0035,3,4.5
Supplier 1,Supplier 1,0.0007,3,4.5
Supplier 1,Supplier 1,0.1069,3,4.5
Supplier 1,Supplier 1,0.0006,3,4.5
Supplier 1,Supplier 1,0.002,3,4.5
Supplier 1,Supplier 1,0.0031,3,4.5
Supplier 1,Supplier 1,0.004,3,4.5
Supplier 1,Supplier 1,0.0033,3,4.5
Supplier 1,Supplier 1,0.0426,3,4.5
Supplier 1,Supplier 1,0.0011,3,4.5
Supplier 1,Supplier 1,0.0228,3,4.5
Supplier 1,Supplier 1,0.0261,3,4.5
Supplier 1,Supplier 1,0.0062,3,4.5
Supplier 1,Supplier 1,0.0127,3,4.5
Supplier 1,Supplier 1,0.0074,3,4.5
Supplier 1,Supplier 1,0.0688,3,4.5
Supplier 1,Supplier 1,0.0479,3,4.5
Supplier 1,Supplier 1,0.0065,3,4.5
Supplier 1,Supplier 1,0.0042,3,4.5
Supplier 1,Supplier 1,0.0369,3,4.5
Supplier 1,Supplier 1,0.0149,3,4.5
Supplier 1,Supplier 1,0.0154,3,4.5
Supplier 1,Supplier 1,0.0176,3,4.5
Supplier 1,Supplier 1,0.0102,3,4.5
Supplier 1,Supplier 1,0.0041,3,4.5
Supplier 1,Supplier 1,0.0292,3,4.5
Supplier 1,Supplier 1,0.077,3,4.5
Supplier 1,Supplier 1,0.003,3,4.5
Supplier 1,Supplier 1,0.0021,3,4.5
Supplier 1,Supplier 1,0.031,3,4.5
Supplier 1,Supplier 1,0.0163,3,4.5
Supplier 1,Supplier 1,0.0482,3,4.5
Supplier 1,Supplier 1,0.0069,3,4.5
Supplier 1,Supplier 1,0.0284,3,4.5
Supplier 1,Supplier 1,0.0395,3,4.5
Supplier 1,Supplier 1,0.018,3,4.5
Supplier 1,Supplier 1,0.0277,3,4.5
Supplier 1,Supplier 1,0.0017,3,4.5
Supplier 1,Supplier 1,0.0168,3,4.5
Supplier 1,Supplier 1,0.0051,3,4.5
Supplier 1,Supplier 1,0.0436,3,4.5
Supplier 1,Supplier 1,0.0064,3,4.5
Supplier 1,Supplier 1,0.0073,3,4.5
Supplier 1,Supplier 1,0.0402,3,4.5
Supplier 1,Supplier 1,0.0398,3,4.5
Supplier 1,Supplier 1,0.0768,3,4.5
Supplier 1,Supplier 1,0.0251,3,4.5
Supplier 1,Supplier 1,0.02,3,4.5
Supplier 1,Supplier 1,0.0001,3,4.5
Supplier 1,Supplier 1,0.0339,3,4.5
Supplier 1,Supplier 1,0.0344,3,4.5
Supplier 1,Supplier 1,0.0008,3,4.5
Supplier 1,Supplier 1,0.0158,3,4.5
Supplier 1,Supplier 1,0.0232,3,4.5
Supplier 1,Supplier 1,0.0157,3,4.5
Supplier 1,Supplier 1,0.0423,3,4.5
Supplier 1,Supplier 1,0.0405,3,4.5
Supplier 1,Supplier 1,0.0003,3,4.5
Supplier 1,Supplier 1,0.0081,3,4.5
Supplier 1,Supplier 1,0.0083,3,4.5
Supplier 1,Supplier 1,0.0002,3,4.5
Supplier 1,Supplier 1,0.0162,3,4.5
Supplier 1,Supplier 1,0.0341,3,4.5
Supplier 1,Supplier 1,0.0642,3,4.5
Supplier 1,Supplier 1,0.0211,3,4.5
Supplier 1,Supplier 1,0.0018,3,4.5
Supplier 1,Supplier 1,0.0574,3,4.5
Supplier 1,Supplier 1,0.0019,3,4.5
Supplier 1,Supplier 1,0.0306,3,4.5
Supplier 1,Supplier 1,0.0208,3,4.5
Supplier 1,Supplier 1,0.0004,3,4.5
Supplier 1,Supplier 1,0.0287,3,4.5
Supplier 1,Supplier 1,0.0366,3,4.5
Supplier 1,Supplier 1,0.0429,3,4.5
Supplier 1,Supplier 1,0.0129,3,4.5
Supplier 1,Supplier 1,0.0329,3,4.5
Supplier 1,Supplier 1,0.0871,3,4.5
Supplier 1,Supplier 1,0.008,3,4.5
Supplier 1,Supplier 1,0.0303,3,4.5
Supplier 1,Supplier 1,0.0128,3,4.5
Supplier 1,Supplier 1,0.0345,3,4.5
Supplier 1,Supplier 1,0.029,3,4.5
Supplier 1,Supplier 1,0.0708,3,4.5
Supplier 1,Supplier 1,0.032,3,4.5
Supplier 1,Supplier 1,0.0071,3,4.5
Supplier 1,Supplier 1,0.005,3,4.5
Supplier 1,Supplier 1,0.0044,3,4.5
Supplier 1,Supplier 1,0.001,3,4.5
Supplier 1,Supplier 1,0.0415,3,4.5
Supplier 1,Supplier 1,0.0288,3,4.5
Supplier 1,Supplier 1,0.0265,3,4.5
Supplier 1,Supplier 1,0.0058,3,4.5
Supplier 1,Supplier 1,0.013,3,4.5
Supplier 1,Supplier 1,0.0068,3,4.5
Supplier 1,Supplier 1,0.0257,3,4.5
Supplier 1,Supplier 1,0.0561,3,4.5
Supplier 1,Supplier 1,0.033,3,4.5
Supplier 1,Supplier 1,0.0183,3,4.5
Supplier 1,Supplier 1,0.0111,3,4.5
Supplier 1,Supplier 1,0.0053,3,4.5
Supplier 1,Supplier 1,0.0029,3,4.5
Supplier 4,Supplier 4,0.0298,27,4.5
Supplier 4,Supplier 4,0.0717,27,4.5
Supplier 4,Supplier 4,0.0235,27,4.5
Supplier 4,Supplier 4,0.0209,27,4.5
Supplier 4,Supplier 4,0.0054,27,4.5
Supplier 4,Supplier 4,0.0198,27,4.5
Supplier 4,Supplier 4,0.0171,27,4.5
Supplier 4,Supplier 4,0.0746,27,4.5
Supplier 4,Supplier 4,0.0012,27,4.5
Supplier 4,Supplier 4,0.0173,27,4.5
Supplier 4,Supplier 4,0.0187,27,4.5
Supplier 4,Supplier 4,0.0131,27,4.5
Supplier 4,Supplier 4,0.0126,27,4.5
Supplier 4,Supplier 4,0.0044,27,4.5
Supplier 4,Supplier 4,0.0042,27,4.5
Supplier 4,Supplier 4,0.011,27,4.5
Supplier 4,Supplier 4,0.0189,27,4.5
Supplier 4,Supplier 4,0.0086,27,4.5
Supplier 4,Supplier 4,0.0428,27,4.5
Supplier 4,Supplier 4,0.0197,27,4.5
Supplier 4,Supplier 4,0.0598,27,4.5
Supplier 4,Supplier 4,0.01,27,4.5
Supplier 4,Supplier 4,0.0248,27,4.5
Supplier 4,Supplier 4,0.0232,27,4.5
Supplier 4,Supplier 4,0.0452,27,4.5
Supplier 4,Supplier 4,0.0368,27,4.5
Supplier 4,Supplier 4,0.0282,27,4.5
Supplier 4,Supplier 4,0.0065,27,4.5
Supplier 4,Supplier 4,0.0241,27,4.5
Supplier 4,Supplier 4,0.0307,27,4.5
Supplier 4,Supplier 4,0.008,27,4.5
Supplier 4,Supplier 4,0.0159,27,4.5
Supplier 4,Supplier 4,0.0279,27,4.5
Supplier 4,Supplier 4,0.0288,27,4.5
Supplier 4,Supplier 4,0.0291,27,4.5
Supplier 4,Supplier 4,0.0084,27,4.5
Supplier 4,Supplier 4,0.0138,27,4.5
Supplier 4,Supplier 4,0.0273,27,4.5
Supplier 4,Supplier 4,0.0422,27,4.5
Supplier 4,Supplier 4,0.0114,27,4.5
Supplier 4,Supplier 4,0.0166,27,4.5
Supplier 4,Supplier 4,0.0336,27,4.5
Supplier 4,Supplier 4,0.019,27,4.5
Supplier 4,Supplier 4,0.0061,27,4.5
Supplier 4,Supplier 4,0.057,27,4.5
Supplier 4,Supplier 4,0.0268,27,4.5
Supplier 4,Supplier 4,0.0246,27,4.5
Supplier 4,Supplier 4,0.0075,27,4.5
Supplier 4,Supplier 4,0.0357,27,4.5
Supplier 4,Supplier 4,0.0286,27,4.5
Supplier 4,Supplier 4,0.0031,27,4.5
Supplier 4,Supplier 4,0.0089,27,4.5
Supplier 4,Supplier 4,0.0092,27,4.5
Supplier 4,Supplier 4,0.076,27,4.5
Supplier 4,Supplier 4,0.0155,27,4.5
Supplier 4,Supplier 4,0.0381,27,4.5
Supplier 4,Supplier 4,0.005,27,4.5
Supplier 4,Supplier 4,0.0425,27,4.5
Supplier 4,Supplier 4,0.0332,27,4.5
Supplier 4,Supplier 4,0.0059,27,4.5
Supplier 4,Supplier 4,0.0238,27,4.5
Supplier 4,Supplier 4,0.0325,27,4.5
Supplier 4,Supplier 4,0.0136,27,4.5
Supplier 4,Supplier 4,0.0005,27,4.5
Supplier 4,Supplier 4,0.0077,27,4.5
Supplier 4,Supplier 4,0.0018,27,4.5
Supplier 4,Supplier 4,0.0091,27,4.5
Supplier 4,Supplier 4,0.0292,27,4.5
Supplier 4,Supplier 4,0.0512,27,4.5
Supplier 4,Supplier 4,0.0055,27,4.5
Supplier 4,Supplier 4,0.0206,27,4.5
Supplier 4,Supplier 4,0.03,27,4.5
Supplier 4,Supplier 4,0.0168,27,4.5
Supplier 4,Supplier 4,0.0196,27,4.5
Supplier 4,Supplier 4,0.007,27,4.5
Supplier 4,Supplier 4,0.0262,27,4.5
Supplier 4,Supplier 4,0.015,27,4.5
Supplier 4,Supplier 4,0.0073,27,4.5
Supplier 4,Supplier 4,0.006,27,4.5
Supplier 4,Supplier 4,0.0134,27,4.5
Supplier 4,Supplier 4,0.0352,27,4.5
Supplier 4,Supplier 4,0.0021,27,4.5
Supplier 4,Supplier 4,0.0074,27,4.5
Supplier 4,Supplier 4,0.025,27,4.5
Supplier 4,Supplier 4,0.0372,27,4.5
Supplier 4,Supplier 4,0.0029,27,4.5
Supplier 4,Supplier 4,0.0467,27,4.5
Supplier 4,Supplier 4,0.0511,27,4.5
Supplier 4,Supplier 4,0.0303,27,4.5
Supplier 4,Supplier 4,0.0004,27,4.5
Supplier 4,Supplier 4,0.0064,27,4.5
Supplier 4,Supplier 4,0.0078,27,4.5
Supplier 4,Supplier 4,0.022,27,4.5
Supplier 4,Supplier 4,0.0256,27,4.5
Supplier 4,Supplier 4,0.0082,27,4.5
Supplier 4,Supplier 4,0.0193,27,4.5
Supplier 4,Supplier 4,0.0528,27,4.5
Supplier 4,Supplier 4,0.04,27,4.5
Supplier 4,Supplier 4,0.0071,27,4.5
Supplier 4,Supplier 4,0.0094,27,4.5
Supplier 4,Supplier 4,0.0093,27,4.5
Supplier 4,Supplier 4,0.0224,27,4.5
Supplier 4,Supplier 4,0.1066,27,4.5
Supplier 4,Supplier 4,0.0053,27,4.5
Supplier 4,Supplier 4,0.0095,27,4.5
Supplier 4,Supplier 4,0.0024,27,4.5
Supplier 4,Supplier 4,0.0329,27,4.5
Supplier 4,Supplier 4,0.0034,27,4.5
Supplier 4,Supplier 4,0.0535,27,4.5
Supplier 4,Supplier 4,0.0014,27,4.5
Supplier 4,Supplier 4,0.0063,27,4.5
Supplier 4,Supplier 4,0.0048,27,4.5
Supplier 4,Supplier 4,0.0035,27,4.5
Supplier 4,Supplier 4,0.0722,27,4.5
Supplier 4,Supplier 4,0.0119,27,4.5
Supplier 4,Supplier 4,0.0363,27,4.5
Supplier 4,Supplier 4,0.0318,27,4.5
Supplier 4,Supplier 4,0.024,27,4.5
Supplier 4,Supplier 4,0.0624,27,4.5
Supplier 4,Supplier 4,0.0013,27,4.5
Supplier 4,Supplier 4,0.0051,27,4.5
Supplier 4,Supplier 4,0.0305,27,4.5
Supplier 4,Supplier 4,0.0027,27,4.5
Supplier 4,Supplier 4,0.0294,27,4.5
Supplier 4,Supplier 4,0.0169,27,4.5
Supplier 4,Supplier 4,0.002,27,4.5
Supplier 4,Supplier 4,0.07,27,4.5
Supplier 4,Supplier 4,0.0274,27,4.5
Supplier 4,Supplier 4,0.0326,27,4.5
Supplier 4,Supplier 4,0.023,27,4.5
Supplier 4,Supplier 4,0.0129,27,4.5
Supplier 4,Supplier 4,0.1081,27,4.5
Supplier 4,Supplier 4,0.0165,27,4.5
Supplier 4,Supplier 4,0.0008,27,4.5
Supplier 4,Supplier 4,0.0323,27,4.5
Supplier 4,Supplier 4,0.0311,27,4.5
Supplier 4,Supplier 4,0.012,27,4.5
Supplier 4,Supplier 4,0.0392,27,4.5
Supplier 4,Supplier 4,0.0163,27,4.5
Supplier 4,Supplier 4,0.0068,27,4.5
Supplier 4,Supplier 4,0.0041,27,4.5
Supplier 4,Supplier 4,0.0003,27,4.5
Supplier 4,Supplier 4,0.0261,27,4.5
Supplier 4,Supplier 4,0.013,27,4.5
Supplier 4,Supplier 4,0.0139,27,4.5
Supplier 4,Supplier 4,0.0222,27,4.5
Supplier 4,Supplier 4,0.0184,27,4.5
Supplier 4,Supplier 4,0.0413,27,4.5
Supplier 4,Supplier 4,0.0277,27,4.5
Supplier 4,Supplier 4,0.0167,27,4.5
Supplier 4,Supplier 4,0.0797,27,4.5
Supplier 3,Supplier 3,0.0508,15,4.5
Supplier 3,Supplier 3,0.0018,15,4.5
Supplier 3,Supplier 3,0.0074,15,4.5
Supplier 3,Supplier 3,0.0014,15,4.5
Supplier 3,Supplier 3,0.0214,15,4.5
Supplier 3,Supplier 3,0.0022,15,4.5
Supplier 3,Supplier 3,0.0368,15,4.5
Supplier 3,Supplier 3,0.0288,15,4.5
Supplier 3,Supplier 3,0.0303,15,4.5
Supplier 3,Supplier 3,0.0185,15,4.5
Supplier 3,Supplier 3,0.0013,15,4.5
Supplier 3,Supplier 3,0.0004,15,4.5
Supplier 3,Supplier 3,0.0394,15,4.5
Supplier 3,Supplier 3,0.0005,15,4.5
Supplier 3,Supplier 3,0.0685,15,4.5
Supplier 3,Supplier 3,0.0067,15,4.5
Supplier 3,Supplier 3,0.0586,15,4.5
Supplier 3,Supplier 3,0.026,15,4.5
Supplier 3,Supplier 3,0.0077,15,4.5
Supplier 3,Supplier 3,0.0168,15,4.5
Supplier 3,Supplier 3,0.0082,15,4.5
Supplier 3,Supplier 3,0.0062,15,4.5
Supplier 3,Supplier 3,0.0017,15,4.5
Supplier 3,Supplier 3,0.0132,15,4.5
Supplier 3,Supplier 3,0.0511,15,4.5
Supplier 3,Supplier 3,0.0092,15,4.5
Supplier 3,Supplier 3,0.0455,15,4.5
Supplier 3,Supplier 3,0.0093,15,4.5
Supplier 3,Supplier 3,0.005,15,4.5
Supplier 3,Supplier 3,0.0174,15,4.5
Supplier 3,Supplier 3,0.0255,15,4.5
Supplier 3,Supplier 3,0.0119,15,4.5
Supplier 3,Supplier 3,0.0061,15,4.5
Supplier 3,Supplier 3,0.065,15,4.5
Supplier 3,Supplier 3,0.0246,15,4.5
Supplier 3,Supplier 3,0.0026,15,4.5
Supplier 3,Supplier 3,0.0025,15,4.5
Supplier 3,Supplier 3,0.0536,15,4.5
Supplier 3,Supplier 3,0.0406,15,4.5
Supplier 3,Supplier 3,0.0193,15,4.5
Supplier 3,Supplier 3,0.0012,15,4.5
Supplier 3,Supplier 3,0.0397,15,4.5
Supplier 3,Supplier 3,0.0275,15,4.5
Supplier 3,Supplier 3,0.0186,15,4.5
Supplier 3,Supplier 3,0.007,15,4.5
Supplier 3,Supplier 3,0.0157,15,4.5
Supplier 3,Supplier 3,0.0158,15,4.5
Supplier 3,Supplier 3,0.011,15,4.5
Supplier 3,Supplier 3,0.0171,15,4.5
Supplier 3,Supplier 3,0.0369,15,4.5
Supplier 3,Supplier 3,0.0289,15,4.5
Supplier 3,Supplier 3,0.0241,15,4.5
Supplier 3,Supplier 3,0.0098,15,4.5
Supplier 3,Supplier 3,0.0169,15,4.5
Supplier 3,Supplier 3,0.0314,15,4.5
Supplier 3,Supplier 3,0.0237,15,4.5
Supplier 3,Supplier 3,0.0569,15,4.5
Supplier 3,Supplier 3,0.0149,15,4.5
Supplier 3,Supplier 3,0.0064,15,4.5
Supplier 3,Supplier 3,0.0133,15,4.5
Supplier 3,Supplier 3,0.001,15,4.5
Supplier 3,Supplier 3,0.0416,15,4.5
Supplier 3,Supplier 3,0.0036,15,4.5
Supplier 3,Supplier 3,0.0045,15,4.5
Supplier 3,Supplier 3,0.0116,15,4.5
Supplier 3,Supplier 3,0.0332,15,4.5
Supplier 3,Supplier 3,0.0239,15,4.5
Supplier 3,Supplier 3,0.0128,15,4.5
Supplier 3,Supplier 3,0.0023,15,4.5
Supplier 3,Supplier 3,0.0086,15,4.5
Supplier 3,Supplier 3,0.0279,15,4.5
Supplier 3,Supplier 3,0.0189,15,4.5
Supplier 3,Supplier 3,0.0187,15,4.5
Supplier 3,Supplier 3,0.0039,15,4.5
Supplier 3,Supplier 3,0.0243,15,4.5
Supplier 3,Supplier 3,0.0216,15,4.5
Supplier 3,Supplier 3,0.0207,15,4.5
Supplier 3,Supplier 3,0.0531,15,4.5
Supplier 3,Supplier 3,0.0544,15,4.5
Supplier 3,Supplier 3,0.021,15,4.5
Supplier 3,Supplier 3,0.0294,15,4.5
Supplier 3,Supplier 3,0.0089,15,4.5
Supplier 3,Supplier 3,0.0323,15,4.5
Supplier 3,Supplier 3,0.0131,15,4.5
Supplier 3,Supplier 3,0.0165,15,4.5
Supplier 3,Supplier 3,0.0066,15,4.5
Supplier 3,Supplier 3,0.0083,15,4.5
Supplier 3,Supplier 3,0.0051,15,4.5
Supplier 3,Supplier 3,0.0123,15,4.5
Supplier 3,Supplier 3,0.0263,15,4.5
Supplier 3,Supplier 3,0.0035,15,4.5
Supplier 3,Supplier 3,0.0109,15,4.5
Supplier 3,Supplier 3,0.004,15,4.5
Supplier 3,Supplier 3,0.0188,15,4.5
Supplier 3,Supplier 3,0.0352,15,4.5
Supplier 3,Supplier 3,0.0833,15,4.5
Supplier 3,Supplier 3,0.0122,15,4.5
Supplier 3,Supplier 3,0.0019,15,4.5
Supplier 3,Supplier 3,0.0261,15,4.5
Supplier 3,Supplier 3,0.0439,15,4.5
Supplier 3,Supplier 3,0.027,15,4.5
Supplier 3,Supplier 3,0.0447,15,4.5
Supplier 3,Supplier 3,0.0197,15,4.5
Supplier 3,Supplier 3,0.0208,15,4.5
Supplier 3,Supplier 3,0.0793,15,4.5
Supplier 3,Supplier 3,0.0037,15,4.5
Supplier 3,Supplier 3,0.0643,15,4.5
Supplier 3,Supplier 3,0.01,15,4.5
Supplier 3,Supplier 3,0.0091,15,4.5
Supplier 3,Supplier 3,0.0,15,4.5
Supplier 3,Supplier 3,0.0225,15,4.5
Supplier 3,Supplier 3,0.0068,15,4.5
Supplier 3,Supplier 3,0.0421,15,4.5
Supplier 3,Supplier 3,0.0196,15,4.5
Supplier 3,Supplier 3,0.0114,15,4.5
Supplier 3,Supplier 3,0.0129,15,4.5
Supplier 3,Supplier 3,0.0199,15,4.5
Supplier 3,Supplier 3,0.0251,15,4.5
Supplier 3,Supplier 3,0.0841,15,4.5
Supplier 3,Supplier 3,0.0242,15,4.5
Supplier 3,Supplier 3,0.0267,15,4.5
Supplier 3,Supplier 3,0.0211,15,4.5
Supplier 3,Supplier 3,0.0446,15,4.5
Supplier 3,Supplier 3,0.0052,15,4.5
Supplier 3,Supplier 3,0.0334,15,4.5
Supplier 3,Supplier 3,0.0179,15,4.5
Supplier 3,Supplier 3,0.0101,15,4.5
Supplier 3,Supplier 3,0.0232,15,4.5
Supplier 3,Supplier 3,0.0127,15,4.5
Supplier 3,Supplier 3,0.0333,15,4.5
Supplier 3,Supplier 3,0.0245,15,4.5
Supplier 3,Supplier 3,0.0634,15,4.5
Supplier 3,Supplier 3,0.0209,15,4.5
Supplier 3,Supplier 3,0.0072,15,4.5
Supplier 3,Supplier 3,0.032,15,4.5
Supplier 3,Supplier 3,0.0206,15,4.5
Supplier 3,Supplier 3,0.0027,15,4.5
Supplier 3,Supplier 3,0.013,15,4.5
Supplier 3,Supplier 3,0.0285,15,4.5
Supplier 3,Supplier 3,0.0345,15,4.5
Supplier 3,Supplier 3,0.0613,15,4.5
Supplier 3,Supplier 3,0.0076,15,4.5
Supplier 3,Supplier 3,0.0108,15,4.5
Supplier 3,Supplier 3,0.0475,15,4.5
Supplier 3,Supplier 3,0.0042,15,4.5
Supplier 3,Supplier 3,0.0319,15,4.5
Supplier 3,Supplier 3,0.0011,15,4.5
Supplier 4,Supplier 4,0.0217,17,4.5
Supplier 4,Supplier 4,0.0413,17,4.5
Supplier 4,Supplier 4,0.039,17,4.5
Supplier 4,Supplier 4,0.0281,17,4.5
Supplier 4,Supplier 4,0.0101,17,4.5
Supplier 4,Supplier 4,0.0194,17,4.5
Supplier 4,Supplier 4,0.0304,17,4.5
Supplier 4,Supplier 4,0.0056,17,4.5
Supplier 4,Supplier 4,0.0189,17,4.5
Supplier 4,Supplier 4,0.0164,17,4.5
Supplier 4,Supplier 4,0.0138,17,4.5
Supplier 4,Supplier 4,0.0435,17,4.5
Supplier 4,Supplier 4,0.0026,17,4.5
Supplier 4,Supplier 4,0.0113,17,4.5
Supplier 4,Supplier 4,0.004,17,4.5
Supplier 4,Supplier 4,0.0064,17,4.5
Supplier 4,Supplier 4,0.0212,17,4.5
Supplier 4,Supplier 4,0.011,17,4.5
Supplier 4,Supplier 4,0.0002,17,4.5
Supplier 4,Supplier 4,0.0028,17,4.5
Supplier 4,Supplier 4,0.007,17,4.5
Supplier 4,Supplier 4,0.0181,17,4.5
Supplier 4,Supplier 4,0.0084,17,4.5
Supplier 4,Supplier 4,0.049,17,4.5
Supplier 4,Supplier 4,0.0049,17,4.5
Supplier 4,Supplier 4,0.0184,17,4.5
Supplier 4,Supplier 4,0.0117,17,4.5
Supplier 4,Supplier 4,0.0395,17,4.5
Supplier 4,Supplier 4,0.0231,17,4.5
Supplier 4,Supplier 4,0.065,17,4.5
Supplier 4,Supplier 4,0.0137,17,4.5
Supplier 4,Supplier 4,0.056,17,4.5
Supplier 4,Supplier 4,0.0271,17,4.5
Supplier 4,Supplier 4,0.0376,17,4.5
Supplier 4,Supplier 4,0.0166,17,4.5
Supplier 4,Supplier 4,0.0157,17,4.5
Supplier 4,Supplier 4,0.0219,17,4.5
Supplier 4,Supplier 4,0.0253,17,4.5
Supplier 4,Supplier 4,0.0055,17,4.5
Supplier 4,Supplier 4,0.0468,17,4.5
Supplier 4,Supplier 4,0.0018,17,4.5
Supplier 4,Supplier 4,0.0085,17,4.5
Supplier 4,Supplier 4,0.0371,17,4.5
Supplier 4,Supplier 4,0.0033,17,4.5
Supplier 4,Supplier 4,0.0087,17,4.5
Supplier 4,Supplier 4,0.0032,17,4.5
Supplier 4,Supplier 4,0.01,17,4.5
Supplier 4,Supplier 4,0.0175,17,4.5
Supplier 4,Supplier 4,0.0132,17,4.5
Supplier 4,Supplier 4,0.005,17,4.5
Supplier 4,Supplier 4,0.0596,17,4.5
Supplier 4,Supplier 4,0.0148,17,4.5
Supplier 4,Supplier 4,0.002,17,4.5
Supplier 4,Supplier 4,0.0036,17,4.5
Supplier 4,Supplier 4,0.1,17,4.5
Supplier 4,Supplier 4,0.0185,17,4.5
Supplier 4,Supplier 4,0.0353,17,4.5
Supplier 4,Supplier 4,0.0072,17,4.5
Supplier 4,Supplier 4,0.0065,17,4.5
Supplier 4,Supplier 4,0.0372,17,4.5
Supplier 4,Supplier 4,0.0363,17,4.5
Supplier 4,Supplier 4,0.0227,17,4.5
Supplier 4,Supplier 4,0.0099,17,4.5
Supplier 4,Supplier 4,0.0054,17,4.5
Supplier 4,Supplier 4,0.009,17,4.5
Supplier 4,Supplier 4,0.0348,17,4.5
Supplier 4,Supplier 4,0.0006,17,4.5
