date,sku_id,price,discount_percent,competitor_price,web_traffic,units_sold
2025-10-04,SKU2,11.07,0.0,11.2,6,1
2025-10-05,SKU2,11.13,0.0,11.17,4,1
2025-10-06,SKU2,11.39,0.0,10.59,3,0
2025-10-07,SKU2,11.59,0.0,10.99,7,0
2025-10-08,SKU2,10.96,0.0,11.57,3,1
2025-10-09,SKU2,10.74,6.94,11.75,7,1
2025-10-10,SKU2,11.37,0.0,11.43,8,0
2025-10-11,SKU2,11.28,0.0,11.5,5,0
2025-10-12,SKU2,11.41,0.0,10.36,4,3
2025-10-13,SKU2,11.35,0.0,12.06,7,0
2025-10-14,SKU2,11.73,0.0,11.72,8,1
2025-10-15,SKU2,8.3,25.5,10.85,6,1
2025-10-16,SKU2,11.45,0.0,11.29,5,0
2025-10-17,SKU2,11.33,0.0,11.69,4,1
2025-10-18,SKU2,11.19,0.0,11.34,6,2
2025-10-19,SKU2,11.33,0.0,12.02,6,0
2025-10-20,SKU2,11.44,0.0,11.46,4,0
2025-10-21,SKU2,11.3,0.0,10.95,4,0
2025-10-22,SKU2,11.13,0.0,11.05,1,0
2025-10-23,SKU2,11.38,0.0,11.1,6,0
2025-10-24,SKU2,11.62,0.0,11.86,6,1
2025-10-25,SKU2,10.92,0.0,11.11,3,0
2025-10-26,SKU2,11.64,0.0,11.69,6,0
2025-10-27,SKU2,11.39,0.0,11.91,4,1
2025-10-28,SKU2,11.24,0.0,11.9,6,0
2025-10-29,SKU2,11.16,0.0,12.04,6,0
2025-10-30,SKU2,11.13,0.0,12.07,4,0
2025-10-31,SKU2,11.36,0.0,11.78,6,1
2025-11-01,SKU2,11.19,0.0,10.2,4,0
2025-11-02,SKU2,11.25,0.0,11.52,7,2
2025-11-03,SKU2,11.13,0.0,10.82,8,1
2025-11-04,SKU2,11.44,0.0,11.01,8,1
2025-11-05,SKU2,11.14,0.0,10.83,4,1
2025-11-06,SKU2,11.37,0.0,11.53,3,1
2025-11-07,SKU2,10.92,0.0,11.45,2,0
2025-11-08,SKU2,11.53,0.0,10.32,5,1
2025-11-09,SKU2,11.17,0.0,11.68,1,0
2025-11-10,SKU2,11.7,0.0,11.37,3,1
2025-11-11,SKU2,11.6,0.0,10.8,7,1
2025-11-12,SKU2,11.29,0.0,11.41,3,1
2025-11-13,SKU2,11.75,0.0,11.54,6,1
2025-11-14,SKU2,11.15,0.0,10.77,7,0
2025-11-15,SKU2,11.46,0.0,11.45,5,1
2025-05-20,SKU3,62.38,0.0,59.1,30,3
2025-05-21,SKU3,63.9,0.0,60.04,29,3
2025-05-22,SKU3,59.31,0.0,54.42,30,2
2025-05-23,SKU3,60.8,0.0,62.82,22,4
2025-05-24,SKU3,59.4,0.0,59.28,23,3
2025-05-25,SKU3,59.57,0.0,60.19,33,6
2025-05-26,SKU3,60.85,0.0,60.05,24,2
2025-05-27,SKU3,62.69,0.0,66.01,27,0
2025-05-28,SKU3,62.34,0.0,61.58,30,0
2025-05-29,SKU3,59.18,0.0,60.53,25,0
2025-05-30,SKU3,62.8,0.0,57.45,15,0
2025-05-31,SKU3,62.74,0.0,53.51,35,0
2025-06-01,SKU3,60.21,0.0,63.17,22,0
2025-06-02,SKU3,62.1,0.0,63.46,31,0
2025-06-03,SKU3,62.07,0.0,62.36,25,2
2025-06-04,SKU3,58.17,0.0,65.08,33,4
2025-06-05,SKU3,62.49,0.0,67.08,26,3
2025-06-06,SKU3,60.42,0.0,60.89,32,4
2025-06-07,SKU3,62.3,0.0,56.37,21,5
2025-06-08,SKU3,59.17,0.0,66.28,29,4
2025-06-09,SKU3,62.5,0.0,64.92,30,2
2025-06-10,SKU3,59.64,0.0,63.14,29,3
2025-06-11,SKU3,61.31,0.0,56.18,18,3
2025-06-12,SKU3,59.8,0.0,57.88,26,4
2025-06-13,SKU3,61.89,0.0,60.31,20,3
2025-06-14,SKU3,60.78,0.0,60.07,35,2
2025-06-15,SKU3,60.74,0.0,61.09,33,3
2025-06-16,SKU3,60.14,0.0,58.6,30,7
2025-06-17,SKU3,60.86,0.0,62.19,26,2
2025-06-18,SKU3,60.32,0.0,59.3,26,1
2025-06-19,SKU3,60.44,0.0,59.26,24,1
2025-06-20,SKU3,61.92,0.0,61.34,26,0
2025-06-21,SKU3,60.26,0.0,60.63,20,5
2025-06-22,SKU3,61.67,0.0,60.75,28,6
2025-06-23,SKU3,62.25,0.0,57.29,24,2
2025-06-24,SKU3,63.99,0.0,57.2,18,8
2025-06-25,SKU3,59.89,0.0,58.72,27,1
2025-06-26,SKU3,61.99,0.0,62.81,27,6
2025-06-27,SKU3,62.26,0.0,55.43,23,3
2025-06-28,SKU3,60.31,0.0,64.23,24,2
2025-06-29,SKU3,61.38,0.0,62.21,24,4
2025-06-30,SKU3,61.76,0.0,55.23,35,2
2025-07-01,SKU3,61.87,0.0,61.03,30,0
2025-07-02,SKU3,59.91,0.0,59.26,41,2
2025-07-03,SKU3,60.52,0.0,64.76,29,3
2025-07-04,SKU3,61.24,0.0,66.57,23,3
2025-07-05,SKU3,59.49,0.0,61.11,33,2
2025-07-06,SKU3,60.77,0.0,65.67,31,2
2025-07-07,SKU3,62.86,0.0,60.29,21,2
2025-07-08,SKU3,60.68,0.0,62.43,25,3
2025-07-09,SKU3,61.27,0.0,61.97,23,3
2025-07-10,SKU3,59.6,0.0,63.87,21,2
2025-07-11,SKU3,61.41,0.0,57.65,25,5
2025-07-12,SKU3,47.88,24.17,60.06,42,8
2025-07-13,SKU3,60.43,0.0,60.19,16,0
2025-07-14,SKU3,62.63,0.0,59.53,25,3
2025-07-15,SKU3,60.45,0.0,60.88,28,5
2025-07-16,SKU3,60.75,0.0,58.04,27,1
2025-07-17,SKU3,62.19,0.0,60.4,22,2
2025-07-18,SKU3,62.6,0.0,55.33,25,3
2025-07-19,SKU3,58.93,0.0,64.63,33,3
2025-07-20,SKU3,58.89,0.0,60.42,30,5
2025-07-21,SKU3,60.8,0.0,62.65,35,2
2025-07-22,SKU3,61.06,0.0,60.2,20,2
2025-07-23,SKU3,62.93,0.0,64.52,24,7
2025-07-24,SKU3,62.36,0.0,61.49,21,2
2025-07-25,SKU3,59.46,0.0,65.6,27,4
2025-07-26,SKU3,59.59,0.0,67.29,29,2
2025-07-27,SKU3,61.6,0.0,58.36,38,2
2025-07-28,SKU3,60.9,0.0,62.48,25,2
2025-07-29,SKU3,62.54,0.0,63.55,34,2
2025-07-30,SKU3,60.78,0.0,65.98,35,3
2025-07-31,SKU3,59.72,0.0,62.16,35,3
2025-08-01,SKU3,60.92,0.0,62.79,17,6
2025-08-02,SKU3,60.49,0.0,62.06,31,2
2025-08-03,SKU3,60.98,0.0,60.79,25,2
2025-08-04,SKU3,59.42,0.0,57.96,29,1
2025-08-05,SKU3,62.87,0.0,60.71,34,1
2025-08-06,SKU3,59.39,0.0,57.27,26,3
2025-08-07,SKU3,61.51,0.0,59.1,28,2
2025-08-08,SKU3,59.39,0.0,56.92,33,4
2025-08-09,SKU3,61.77,0.0,64.31,35,3
2025-08-10,SKU3,62.15,0.0,59.54,30,4
2025-08-11,SKU3,62.09,0.0,63.81,35,5
2025-08-12,SKU3,61.79,0.0,58.75,32,0
2025-08-13,SKU3,61.66,0.0,55.06,32,2
2025-08-14,SKU3,62.1,0.0,58.56,28,4
2025-08-15,SKU3,59.97,0.0,61.82,25,4
2025-08-16,SKU3,61.23,0.0,57.63,32,4
2025-08-17,SKU3,60.59,0.0,59.89,21,4
2025-08-18,SKU3,58.71,0.0,64.63,33,4
2025-08-19,SKU3,61.68,0.0,66.76,25,2
2025-08-20,SKU3,61.29,0.0,62.17,25,0
2025-08-21,SKU3,61.11,0.0,61.9,28,2
2025-08-22,SKU3,61.9,0.0,65.41,20,7
2025-08-23,SKU3,60.44,0.0,60.74,23,1
2025-08-24,SKU3,61.7,0.0,57.78,29,3
2025-08-25,SKU3,60.79,0.0,55.11,29,2
2025-08-26,SKU3,60.02,0.0,62.91,38,2
2025-08-27,SKU3,60.3,0.0,59.65,29,4
2025-08-28,SKU3,63.0,0.0,63.81,24,2
2025-08-29,SKU3,61.58,0.0,66.62,26,5
2025-08-30,SKU3,62.98,0.0,63.22,35,6
2025-08-31,SKU3,62.03,0.0,64.44,25,5
2025-09-01,SKU3,62.17,0.0,62.05,31,2
2025-09-02,SKU3,62.86,0.0,66.2,18,3
2025-09-03,SKU3,59.38,0.0,60.29,28,0
2025-09-04,SKU3,61.14,0.0,59.65,24,3
2025-09-05,SKU3,62.96,0.0,61.41,27,0
2025-09-06,SKU3,54.47,12.27,65.07,36,6
2025-09-07,SKU3,61.83,0.0,57.76,20,3
2025-09-08,SKU3,62.33,0.0,59.94,26,2
2025-09-09,SKU3,59.98,0.0,61.67,23,2
2025-09-10,SKU3,62.51,0.0,66.97,32,4
2025-09-11,SKU3,61.41,0.0,59.71,27,4
2025-09-12,SKU3,59.93,0.0,60.95,29,5
2025-09-13,SKU3,61.1,0.0,58.81,30,4
2025-09-14,SKU3,61.54,0.0,58.1,28,3
2025-09-15,SKU3,62.05,0.0,64.93,23,1
2025-09-16,SKU3,60.15,0.0,64.25,20,3
2025-09-17,SKU3,59.93,0.0,59.59,30,2
2025-09-18,SKU3,54.39,13.12,64.61,37,9
2025-09-19,SKU3,63.44,0.0,62.74,33,3
2025-09-20,SKU3,61.09,0.0,61.34,30,1
2025-09-21,SKU3,60.89,0.0,61.73,28,0
2025-09-22,SKU3,61.43,0.0,64.2,27,3
2025-09-23,SKU3,60.1,0.0,61.59,26,1
2025-09-24,SKU3,52.76,13.45,63.45,42,6
2025-09-25,SKU3,59.76,0.0,64.93,28,3
2025-09-26,SKU3,43.94,25.95,62.77,34,6
2025-09-27,SKU3,62.46,0.0,61.24,25,5
2025-09-28,SKU3,62.62,0.0,61.76,20,7
2025-09-29,SKU3,60.49,0.0,61.44,25,1
2025-09-30,SKU3,63.81,0.0,59.74,34,5
2025-10-01,SKU3,62.06,0.0,64.53,22,2
2025-10-02,SKU3,61.64,0.0,59.21,26,5
2025-10-03,SKU3,59.65,0.0,57.95,31,5
2025-10-04,SKU3,62.21,0.0,60.12,25,1
2025-10-05,SKU3,61.21,0.0,61.12,37,2
2025-10-06,SKU3,62.13,0.0,60.88,28,2
2025-10-07,SKU3,62.29,0.0,58.76,30,4
2025-10-08,SKU3,63.85,0.0,62.63,27,1
2025-10-09,SKU3,49.42,19.33,64.84,31,11
2025-10-10,SKU3,49.15,18.93,60.71,43,12
2025-10-11,SKU3,61.26,0.0,57.85,24,3
2025-10-12,SKU3,62.7,0.0,59.22,25,4
2025-10-13,SKU3,61.61,0.0,62.88,31,4
2025-10-14,SKU3,64.04,0.0,62.84,33,1
2025-10-15,SKU3,60.53,0.0,64.15,30,4
2025-10-16,SKU3,61.2,0.0,66.57,35,2
2025-10-17,SKU3,47.44,19.75,61.86,40,5
2025-10-18,SKU3,60.36,0.0,61.98,41,5
2025-10-19,SKU3,60.23,0.0,59.7,32,4
2025-10-20,SKU3,59.0,0.0,61.44,24,2
2025-10-21,SKU3,62.1,0.0,59.01,30,2
2025-10-22,SKU3,62.84,0.0,65.57,35,1
2025-10-23,SKU3,58.85,0.0,62.12,19,5
2025-10-24,SKU3,60.8,0.0,62.99,32,3
2025-10-25,SKU3,62.09,0.0,59.94,25,4
2025-10-26,SKU3,59.77,0.0,59.09,35,6
2025-10-27,SKU3,62.57,0.0,62.33,22,4
2025-10-28,SKU3,58.48,0.0,61.24,22,5
2025-10-29,SKU3,64.02,0.0,61.21,30,6
2025-10-30,SKU3,63.22,0.0,64.35,21,4
2025-10-31,SKU3,60.76,0.0,56.62,38,3
2025-11-01,SKU3,61.56,0.0,59.22,27,1
2025-11-02,SKU3,64.47,0.0,63.11,34,5
2025-11-03,SKU3,62.89,0.0,56.97,24,2
2025-11-04,SKU3,59.59,0.0,65.2,27,3
2025-11-05,SKU3,60.17,0.0,61.51,30,1
2025-11-06,SKU3,60.89,0.0,60.33,25,4
2025-11-07,SKU3,63.79,0.0,53.33,27,4
2025-11-08,SKU3,61.34,0.0,59.37,27,3
2025-11-09,SKU3,61.8,0.0,52.13,30,4
2025-11-10,SKU3,60.22,0.0,60.33,17,3
2025-11-11,SKU3,60.77,0.0,60.25,22,4
2025-11-12,SKU3,62.24,0.0,58.37,24,1
2025-11-13,SKU3,63.01,0.0,58.53,34,2
2025-11-14,SKU3,60.49,0.0,58.94,29,4
2025-11-15,SKU3,61.54,0.0,58.97,20,2
2025-05-20,SKU4,4.8,0.0,5.02,289,5
2025-05-21,SKU4,4.41,6.38,4.76,457,0
2025-05-22,SKU4,4.97,0.0,4.89,265,0
2025-05-23,SKU4,4.88,0.0,4.63,281,0
2025-05-24,SKU4,4.74,0.0,5.04,265,29
2025-05-25,SKU4,4.75,0.0,4.76,330,31
2025-05-26,SKU4,4.78,0.0,4.74,295,32
2025-05-27,SKU4,4.71,0.0,4.92,309,32
2025-05-28,SKU4,4.79,0.0,4.79,303,24
2025-05-29,SKU4,4.77,0.0,4.71,299,35
2025-05-30,SKU4,4.98,0.0,4.64,271,20
2025-05-31,SKU4,4.74,0.0,4.84,284,30
2025-06-01,SKU4,4.72,0.0,5.22,303,38
2025-06-02,SKU4,4.94,0.0,5.15,276,30
2025-06-03,SKU4,4.87,0.0,4.87,273,30
2025-06-04,SKU4,4.88,0.0,4.9,303,21
2025-06-05,SKU4,4.81,0.0,4.94,300,29
2025-06-06,SKU4,4.76,0.0,4.82,300,22
2025-06-07,SKU4,4.87,0.0,4.85,270,37
2025-06-08,SKU4,4.86,0.0,4.6,295,26
2025-06-09,SKU4,4.7,0.0,4.73,321,31
2025-06-10,SKU4,4.83,0.0,4.84,264,30
2025-06-11,SKU4,4.79,0.0,4.81,254,26
2025-06-12,SKU4,4.81,0.0,5.07,271,29
2025-06-13,SKU4,4.85,0.0,4.72,303,41
2025-06-14,SKU4,4.8,0.0,5.13,289,38
2025-06-15,SKU4,4.85,0.0,4.92,308,42
2025-06-16,SKU4,4.81,0.0,5.07,308,35
2025-06-17,SKU4,4.64,0.0,4.94,282,28
2025-06-18,SKU4,4.87,0.0,5.07,297,29
2025-06-19,SKU4,4.87,0.0,5.0,255,32
2025-06-20,SKU4,4.84,0.0,4.76,290,23
2025-06-21,SKU4,4.81,0.0,4.89,301,28
2025-06-22,SKU4,4.76,0.0,5.05,272,37
2025-06-23,SKU4,4.81,0.0,5.02,249,26
2025-06-24,SKU4,4.76,0.0,4.97,290,28
2025-06-25,SKU4,4.84,0.0,4.89,295,23
2025-06-26,SKU4,4.8,0.0,4.8,295,21
2025-06-27,SKU4,4.9,0.0,4.62,278,24
2025-06-28,SKU4,4.72,0.0,4.52,302,28
2025-06-29,SKU4,4.88,0.0,5.06,295,28
2025-06-30,SKU4,4.93,0.0,4.83,263,28
2025-07-01,SKU4,4.79,0.0,4.75,291,28
2025-07-02,SKU4,4.77,0.0,5.04,316,38
2025-07-03,SKU4,4.83,0.0,5.0,301,26
2025-07-04,SKU4,4.77,0.0,5.16,298,22
2025-07-05,SKU4,4.82,0.0,5.18,299,27
2025-07-06,SKU4,4.76,0.0,4.79,303,34
2025-07-07,SKU4,4.89,0.0,4.85,319,28
2025-07-08,SKU4,4.59,0.0,4.7,272,37
2025-07-09,SKU4,4.88,0.0,4.98,289,23
2025-07-10,SKU4,4.72,0.0,5.46,295,27
2025-07-11,SKU4,4.79,0.0,4.65,276,28
2025-07-12,SKU4,4.8,0.0,4.68,319,41
2025-07-13,SKU4,4.8,0.0,4.87,297,35
2025-07-14,SKU4,4.77,0.0,4.54,282,33
2025-07-15,SKU4,4.64,0.0,4.33,283,15
2025-07-16,SKU4,4.84,0.0,4.38,279,23
2025-07-17,SKU4,4.8,0.0,5.21,271,30
2025-07-18,SKU4,4.73,0.0,5.08,277,35
2025-07-19,SKU4,4.87,0.0,4.57,318,23
2025-07-20,SKU4,4.81,0.0,4.76,316,42
2025-07-21,SKU4,4.85,0.0,5.24,301,25
2025-07-22,SKU4,4.8,0.0,4.25,295,25
2025-07-23,SKU4,4.68,0.0,5.04,307,32
2025-07-24,SKU4,4.79,0.0,4.78,292,34
2025-07-25,SKU4,4.87,0.0,5.0,271,31
2025-07-26,SKU4,4.77,0.0,5.13,303,31
2025-07-27,SKU4,4.68,0.0,4.69,301,39
2025-07-28,SKU4,4.98,0.0,4.52,302,33
2025-07-29,SKU4,4.89,0.0,4.91,283,27
2025-07-30,SKU4,4.93,0.0,4.55,293,28
2025-07-31,SKU4,4.97,0.0,4.71,301,31
2025-08-01,SKU4,4.94,0.0,5.23,292,41
2025-08-02,SKU4,4.63,0.0,5.06,295,34
2025-08-03,SKU4,4.9,0.0,5.03,268,40
2025-08-04,SKU4,4.84,0.0,4.78,316,43
2025-08-05,SKU4,4.77,0.0,4.93,300,31
2025-08-06,SKU4,4.8,0.0,5.02,259,31
2025-08-07,SKU4,4.85,0.0,5.19,324,29
2025-08-08,SKU4,4.79,0.0,4.47,328,33
2025-08-09,SKU4,4.64,0.0,4.68,290,39
2025-08-10,SKU4,4.78,0.0,4.81,291,39
2025-08-11,SKU4,4.88,0.0,4.47,286,37
2025-08-12,SKU4,4.91,0.0,4.63,287,22
2025-08-13,SKU4,4.8,0.0,4.98,316,25
2025-08-14,SKU4,4.84,0.0,4.76,272,23
2025-08-15,SKU4,4.71,0.0,4.71,266,24
2025-08-16,SKU4,4.78,0.0,4.66,318,40
2025-08-17,SKU4,4.91,0.0,4.5,286,33
2025-08-18,SKU4,4.91,0.0,5.26,295,24
2025-08-19,SKU4,4.9,0.0,4.7,279,26
2025-08-20,SKU4,4.75,0.0,4.8,254,31
2025-08-21,SKU4,4.9,0.0,4.96,276,24
2025-08-22,SKU4,4.76,0.0,5.21,275,25
2025-08-23,SKU4,4.88,0.0,4.68,279,46
2025-08-24,SKU4,4.86,0.0,4.85,313,32
2025-08-25,SKU4,4.81,0.0,5.02,281,32
2025-08-26,SKU4,4.92,0.0,4.31,269,37
2025-08-27,SKU4,4.69,0.0,4.7,293,22
2025-08-28,SKU4,4.78,0.0,4.71,325,22
2025-08-29,SKU4,4.83,0.0,4.62,247,23
2025-08-30,SKU4,4.88,0.0,4.48,283,32
2025-08-31,SKU4,4.71,0.0,4.89,296,41
2025-09-01,SKU4,4.76,0.0,4.89,285,29
2025-09-02,SKU4,4.7,0.0,4.79,309,26
2025-09-03,SKU4,4.83,0.0,4.93,277,31
2025-09-04,SKU4,4.76,0.0,4.57,301,21
2025-09-05,SKU4,4.8,0.0,5.14,265,22
2025-09-06,SKU4,4.96,0.0,4.64,276,43
2025-09-07,SKU4,4.47,8.65,4.61,463,83
2025-09-08,SKU4,4.79,0.0,4.56,285,27
2025-09-09,SKU4,4.37,9.3,5.16,454,93
2025-09-10,SKU4,4.67,0.0,4.47,277,0
2025-09-11,SKU4,4.79,0.0,4.61,314,27
2025-09-12,SKU4,4.64,0.0,4.61,329,29
2025-09-13,SKU4,4.6,0.0,4.93,291,36
2025-09-14,SKU4,4.83,0.0,5.0,268,40
2025-09-15,SKU4,4.81,0.0,4.98,308,30
2025-09-16,SKU4,4.88,0.0,4.7,282,33
2025-09-17,SKU4,4.8,0.0,4.78,321,31
2025-09-18,SKU4,3.48,27.27,4.52,408,68
2025-09-19,SKU4,4.84,0.0,4.49,265,33
2025-09-20,SKU4,4.93,0.0,4.84,305,33
2025-09-21,SKU4,4.76,0.0,4.58,297,31
2025-09-22,SKU4,4.73,0.0,4.68,288,34
2025-09-23,SKU4,4.71,0.0,4.89,282,29
2025-09-24,SKU4,4.84,0.0,4.89,285,42
2025-09-25,SKU4,4.82,0.0,4.59,297,31
2025-09-26,SKU4,4.85,0.0,4.64,269,29
2025-09-27,SKU4,4.85,0.0,4.91,282,29
2025-09-28,SKU4,4.82,0.0,4.85,293,23
2025-09-29,SKU4,4.76,0.0,5.25,277,31
2025-09-30,SKU4,4.85,0.0,4.39,284,27
2025-10-01,SKU4,4.74,0.0,4.88,289,25
2025-10-02,SKU4,4.75,0.0,4.9,267,39
2025-10-03,SKU4,4.89,0.0,5.1,282,26
2025-10-04,SKU4,4.75,0.0,5.03,304,36
2025-10-05,SKU4,4.91,0.0,4.32,300,42
2025-10-06,SKU4,4.84,0.0,5.1,258,30
2025-10-07,SKU4,4.87,0.0,4.88,270,33
2025-10-08,SKU4,4.83,0.0,4.57,275,22
2025-10-09,SKU4,4.85,0.0,4.52,276,29
2025-10-10,SKU4,4.82,0.0,5.1,283,22
2025-10-11,SKU4,3.54,25.8,4.76,417,92
2025-10-12,SKU4,4.78,0.0,4.84,308,35
2025-10-13,SKU4,4.85,0.0,4.51,269,31
2025-10-14,SKU4,4.72,0.0,4.92,296,37
2025-10-15,SKU4,4.84,0.0,4.79,310,31
2025-10-16,SKU4,4.77,0.0,4.44,302,32
2025-10-17,SKU4,4.79,0.0,4.27,299,27
2025-10-18,SKU4,4.74,0.0,4.61,291,32
2025-10-19,SKU4,4.64,0.0,4.59,288,36
2025-10-20,SKU4,4.68,0.0,5.19,274,34
2025-10-21,SKU4,4.13,13.87,4.83,490,74
2025-10-22,SKU4,4.69,0.0,4.6,275,24
2025-10-23,SKU4,4.87,0.0,4.54,286,29
2025-10-24,SKU4,4.88,0.0,4.52,278,33
2025-10-25,SKU4,4.88,0.0,4.91,329,38
2025-10-26,SKU4,5.04,0.0,4.31,250,27
2025-10-27,SKU4,4.77,0.0,4.78,283,25
2025-10-28,SKU4,4.81,0.0,4.87,286,31
2025-10-29,SKU4,5.02,0.0,4.4,290,30
2025-10-30,SKU4,4.82,0.0,4.84,301,30
2025-10-31,SKU4,4.84,0.0,5.25,285,33
2025-11-01,SKU4,4.76,0.0,4.77,295,33
2025-11-02,SKU4,4.91,0.0,5.03,296,32
2025-11-03,SKU4,3.41,25.26,4.9,391,56
2025-11-04,SKU4,4.85,0.0,4.81,262,27
2025-11-05,SKU4,4.68,0.0,4.97,286,25
2025-11-06,SKU4,4.72,0.0,4.79,282,37
2025-11-07,SKU4,4.92,0.0,4.72,261,35
2025-11-08,SKU4,4.87,0.0,4.64,284,27
2025-11-09,SKU4,4.86,0.0,4.77,297,32
2025-11-10,SKU4,4.92,0.0,4.89,282,37
2025-11-11,SKU4,4.75,0.0,4.55,282,20
2025-11-12,SKU4,4.78,0.0,4.76,301,20
2025-11-13,SKU4,4.59,0.0,4.99,258,28
2025-11-14,SKU4,4.72,0.0,4.42,342,23
2025-11-15,SKU4,4.82,0.0,4.76,268,39
2025-05-20,SKU5,1.73,0.0,1.7,53,7
2025-05-21,SKU5,1.67,0.0,1.79,55,9
2025-05-22,SKU5,1.66,0.0,1.84,54,11
2025-05-23,SKU5,1.69,0.0,1.79,43,4
2025-05-24,SKU5,1.67,0.0,1.73,52,10
2025-05-25,SKU5,1.71,0.0,1.56,47,5
2025-05-26,SKU5,1.69,0.0,1.56,53,7
2025-05-27,SKU5,1.71,0.0,1.58,43,3
2025-05-28,SKU5,1.63,0.0,1.69,44,7
2025-05-29,SKU5,1.76,0.0,1.65,43,3
2025-05-30,SKU5,1.74,0.0,1.78,42,5
2025-05-31,SKU5,1.69,0.0,1.77,39,9
2025-06-01,SKU5,1.72,0.0,1.83,50,4
2025-06-02,SKU5,1.69,0.0,1.79,43,4
2025-06-03,SKU5,1.76,0.0,1.74,50,2
2025-06-04,SKU5,1.71,0.0,1.83,43,0
2025-06-05,SKU5,1.69,0.0,1.67,55,0
2025-06-06,SKU5,1.69,0.0,1.69,46,0
2025-06-07,SKU5,1.64,0.0,1.79,51,0
2025-06-08,SKU5,1.69,0.0,1.68,45,0
2025-06-09,SKU5,1.67,0.0,1.73,57,0
2025-06-10,SKU5,1.73,0.0,1.63,49,0
2025-06-11,SKU5,1.73,0.0,1.64,42,0
2025-06-12,SKU5,1.68,0.0,1.61,46,0
2025-06-13,SKU5,1.7,0.0,1.62,49,0
2025-06-14,SKU5,1.71,0.0,1.83,46,0
2025-06-15,SKU5,1.73,0.0,1.67,50,0
2025-06-16,SKU5,1.66,0.0,1.64,42,0
2025-06-17,SKU5,1.69,0.0,1.63,42,2
2025-06-18,SKU5,1.67,0.0,1.69,56,8
2025-06-19,SKU5,1.68,0.0,1.63,43,6
2025-06-20,SKU5,1.72,0.0,1.75,42,4
2025-06-21,SKU5,1.75,0.0,1.59,45,5
2025-06-22,SKU5,1.7,0.0,1.63,69,7
2025-06-23,SKU5,1.71,0.0,1.71,48,2
2025-06-24,SKU5,1.68,0.0,1.81,40,5
2025-06-25,SKU5,1.74,0.0,1.68,54,5
2025-06-26,SKU5,1.72,0.0,1.7,43,6
2025-06-27,SKU5,1.7,0.0,1.68,50,5
2025-06-28,SKU5,1.69,0.0,1.72,49,4
2025-06-29,SKU5,1.68,0.0,1.73,49,12
2025-06-30,SKU5,1.69,0.0,1.65,49,6
2025-07-01,SKU5,1.67,0.0,1.78,48,3
2025-07-02,SKU5,1.79,0.0,1.69,48,4
2025-07-03,SKU5,1.59,7.39,1.71,63,13
2025-07-04,SKU5,1.64,0.0,1.65,46,6
2025-07-05,SKU5,1.67,0.0,1.68,42,8
2025-07-06,SKU5,1.66,0.0,1.64,54,10
2025-07-07,SKU5,1.7,0.0,1.7,45,3
2025-07-08,SKU5,1.68,0.0,1.61,43,7
2025-07-09,SKU5,1.69,0.0,1.79,57,6
2025-07-10,SKU5,1.72,0.0,1.64,49,6
2025-07-11,SKU5,1.72,0.0,1.61,47,3
2025-07-12,SKU5,1.69,0.0,1.64,47,9
2025-07-13,SKU5,1.69,0.0,1.75,53,1
2025-07-14,SKU5,1.63,0.0,1.59,43,3
2025-07-15,SKU5,1.74,0.0,1.62,47,10
2025-07-16,SKU5,1.65,0.0,1.66,41,6
2025-07-17,SKU5,1.68,0.0,1.85,65,4
2025-07-18,SKU5,1.71,0.0,1.56,41,2
2025-07-19,SKU5,1.73,0.0,1.67,55,3
2025-07-20,SKU5,1.69,0.0,1.6,53,4
2025-07-21,SKU5,1.68,0.0,1.69,58,4
2025-07-22,SKU5,1.69,0.0,1.65,50,4
2025-07-23,SKU5,1.69,0.0,1.64,57,5
2025-07-24,SKU5,1.75,0.0,1.75,45,6
2025-07-25,SKU5,1.7,0.0,1.62,67,6
2025-07-26,SKU5,1.68,0.0,1.71,56,2
2025-07-27,SKU5,1.69,0.0,1.92,38,5
2025-07-28,SKU5,1.74,0.0,1.71,35,2
2025-07-29,SKU5,1.69,0.0,1.71,57,2
2025-07-30,SKU5,1.71,0.0,1.8,40,3
2025-07-31,SKU5,1.69,0.0,1.67,54,3
2025-08-01,SKU5,1.72,0.0,1.88,38,3
2025-08-02,SKU5,1.74,0.0,1.78,44,5
2025-08-03,SKU5,1.77,0.0,1.69,51,12
2025-08-04,SKU5,1.66,0.0,1.62,55,5
2025-08-05,SKU5,1.67,0.0,1.69,47,5
2025-08-06,SKU5,1.7,0.0,1.71,35,4
2025-08-07,SKU5,1.69,0.0,1.7,62,3
2025-08-08,SKU5,1.65,0.0,1.72,44,7
2025-08-09,SKU5,1.68,0.0,1.74,56,8
2025-08-10,SKU5,1.66,0.0,1.64,57,3
2025-08-11,SKU5,1.7,0.0,1.78,47,7
2025-08-12,SKU5,1.66,0.0,1.68,54,6
2025-08-13,SKU5,1.67,0.0,1.71,46,7
2025-08-14,SKU5,1.73,0.0,1.74,55,5
2025-08-15,SKU5,1.65,0.0,1.51,49,2
2025-08-16,SKU5,1.7,0.0,1.75,46,2
2025-08-17,SKU5,1.71,0.0,1.82,42,5
2025-08-18,SKU5,1.22,28.17,1.69,63,9
2025-08-19,SKU5,1.7,0.0,1.69,50,3
2025-08-20,SKU5,1.68,0.0,1.65,49,3
2025-08-21,SKU5,1.64,0.0,1.77,38,8
2025-08-22,SKU5,1.71,0.0,1.65,42,5
