po_id,sku_id,vendor_id,po_date,po_qty,promised_delivery_date,inspection_results,manufacturing_costs,actual_receipt_qty
PO-SKU11-20250529-aa89f,SKU11,Supplier 2,2025-05-29,1152.0,2025-06-21,pass,27.592363086663696,1152.0
PO-SKU11-20250530-866d3,SKU11,Supplier 2,2025-05-30,1152.0,2025-06-22,pass,27.592363086663696,1152.0
PO-SKU11-20250531-29795,SKU11,Supplier 2,2025-05-31,1152.0,2025-06-23,pass,27.592363086663696,1152.0
PO-SKU11-20250601-dcd50,SKU11,Supplier 2,2025-06-01,1152.0,2025-06-24,pass,27.592363086663696,1152.0
PO-SKU11-20250602-471e0,SKU11,Supplier 2,2025-06-02,1152.0,2025-06-25,pass,27.592363086663696,1152.0
PO-SKU11-20250603-e9d24,SKU11,Supplier 2,2025-06-03,1152.0,2025-06-26,pass,27.592363086663696,1152.0
PO-SKU11-20250604-0150c,SKU11,Supplier 2,2025-06-04,1152.0,2025-06-27,pass,27.592363086663696,1152.0
PO-SKU11-20250605-21539,SKU11,Supplier 2,2025-06-05,1152.0,2025-06-28,pass,27.592363086663696,1152.0
PO-SKU11-20250606-f4851,SKU11,Supplier 2,2025-06-06,1152.0,2025-06-29,pass,27.592363086663696,1152.0
PO-SKU11-20250607-9dbf4,SKU11,Supplier 2,2025-06-07,1152.0,2025-06-30,pass,27.592363086663696,1152.0
PO-SKU11-20250608-ec466,SKU11,Supplier 2,2025-06-08,1152.0,2025-07-01,pass,27.592363086663696,1152.0
PO-SKU11-20250609-3fc05,SKU11,Supplier 2,2025-06-09,1152.0,2025-07-02,pass,27.592363086663696,1152.0
PO-SKU11-20250610-8201d,SKU11,Supplier 2,2025-06-10,1152.0,2025-07-03,pass,27.592363086663696,1152.0
PO-SKU11-20250611-6a504,SKU11,Supplier 2,2025-06-11,1152.0,2025-07-04,pass,27.592363086663696,1152.0
PO-SKU12-20250520-00e98,SKU12,Supplier 4,2025-05-20,407.0,2025-06-19,pass,32.32128621342403,407.0
PO-SKU12-20250521-5dfe0,SKU12,Supplier 4,2025-05-21,422.0,2025-06-20,pass,32.32128621342403,422.0
PO-SKU12-20250522-3661f,SKU12,Supplier 4,2025-05-22,436.0,2025-06-21,pass,32.32128621342403,436.0
PO-SKU12-20250523-36a77,SKU12,Supplier 4,2025-05-23,447.0,2025-06-22,pass,32.32128621342403,447.0
PO-SKU12-20250524-6fc7b,SKU12,Supplier 4,2025-05-24,458.0,2025-06-23,pass,32.32128621342403,458.0
PO-SKU12-20250525-ea7d1,SKU12,Supplier 4,2025-05-25,471.0,2025-06-24,pass,32.32128621342403,471.0
PO-SKU12-20250526-722f4,SKU12,Supplier 4,2025-05-26,482.0,2025-06-25,pass,32.32128621342403,482.0
PO-SKU12-20250527-815f1,SKU12,Supplier 4,2025-05-27,491.0,2025-06-26,pass,32.32128621342403,491.0
PO-SKU12-20250528-04fe2,SKU12,Supplier 4,2025-05-28,498.0,2025-06-27,pass,32.32128621342403,498.0
PO-SKU12-20250529-3fb1c,SKU12,Supplier 4,2025-05-29,498.0,2025-06-28,pass,32.32128621342403,498.0
PO-SKU12-20250530-87fc5,SKU12,Supplier 4,2025-05-30,498.0,2025-06-29,pass,32.32128621342403,498.0
PO-SKU12-20250531-937cc,SKU12,Supplier 4,2025-05-31,498.0,2025-06-30,pass,32.32128621342403,498.0
PO-SKU12-20250601-a78e3,SKU12,Supplier 4,2025-06-01,498.0,2025-07-01,pass,32.32128621342403,498.0
PO-SKU12-20250602-30b85,SKU12,Supplier 4,2025-06-02,498.0,2025-07-02,pass,32.32128621342403,498.0
PO-SKU12-20250603-889b7,SKU12,Supplier 4,2025-06-03,498.0,2025-07-03,pass,32.32128621342403,498.0
PO-SKU12-20250604-6fa67,SKU12,Supplier 4,2025-06-04,498.0,2025-07-04,pass,32.32128621342403,498.0
PO-SKU12-20250605-70d35,SKU12,Supplier 4,2025-06-05,498.0,2025-07-05,pass,32.32128621342403,498.0
PO-SKU12-20250606-4f3f2,SKU12,Supplier 4,2025-06-06,498.0,2025-07-06,pass,32.32128621342403,498.0
PO-SKU12-20250607-c261e,SKU12,Supplier 4,2025-06-07,498.0,2025-07-07,pass,32.32128621342403,498.0
PO-SKU12-20250608-d61d8,SKU12,Supplier 4,2025-06-08,498.0,2025-07-08,pass,32.32128621342403,498.0
PO-SKU12-20250609-9cbd4,SKU12,Supplier 4,2025-06-09,498.0,2025-07-09,pass,32.32128621342403,498.0
PO-SKU12-20250610-97475,SKU12,Supplier 4,2025-06-10,498.0,2025-07-10,pass,32.32128621342403,498.0
PO-SKU12-20250611-0b16a,SKU12,Supplier 4,2025-06-11,498.0,2025-07-11,pass,32.32128621342403,498.0
PO-SKU12-20250612-e07d3,SKU12,Supplier 4,2025-06-12,498.0,2025-07-12,pass,32.32128621342403,498.0
PO-SKU12-20250613-1f1b3,SKU12,Supplier 4,2025-06-13,498.0,2025-07-13,pass,32.32128621342403,498.0
PO-SKU12-20250614-532e7,SKU12,Supplier 4,2025-06-14,498.0,2025-07-14,pass,32.32128621342403,498.0
PO-SKU12-20250615-f3a1c,SKU12,Supplier 4,2025-06-15,498.0,2025-07-15,pass,32.32128621342403,498.0
PO-SKU12-20250616-ff2a2,SKU12,Supplier 4,2025-06-16,498.0,2025-07-16,fail,32.32128621342403,498.0
PO-SKU12-20250617-b8b49,SKU12,Supplier 4,2025-06-17,498.0,2025-07-17,pass,32.32128621342403,498.0
PO-SKU12-20250618-e0943,SKU12,Supplier 4,2025-06-18,498.0,2025-07-18,pass,32.32128621342403,498.0
PO-SKU12-20250619-4ec33,SKU12,Supplier 4,2025-06-19,91.0,2025-07-19,pass,32.32128621342403,91.0
PO-SKU13-20250520-e0e97,SKU13,Supplier 5,2025-05-20,76.0,2025-05-28,pass,97.82905011017328,76.0
PO-SKU13-20250521-59f24,SKU13,Supplier 5,2025-05-21,88.0,2025-05-29,pass,97.82905011017328,88.0
PO-SKU13-20250522-a197b,SKU13,Supplier 5,2025-05-22,96.0,2025-05-30,pass,97.82905011017328,96.0
PO-SKU13-20250523-293f8,SKU13,Supplier 5,2025-05-23,107.0,2025-05-31,pass,97.82905011017328,107.0
PO-SKU13-20250524-90c37,SKU13,Supplier 5,2025-05-24,115.0,2025-06-01,pass,97.82905011017328,115.0
PO-SKU13-20250525-ee9f6,SKU13,Supplier 5,2025-05-25,122.0,2025-06-02,pass,97.82905011017328,122.0
PO-SKU13-20250526-d8b91,SKU13,Supplier 5,2025-05-26,131.0,2025-06-03,pass,97.82905011017328,131.0
PO-SKU13-20250527-21fb4,SKU13,Supplier 5,2025-05-27,135.0,2025-06-04,pass,97.82905011017328,135.0
PO-SKU13-20250528-4a83b,SKU13,Supplier 5,2025-05-28,66.0,2025-06-05,pass,97.82905011017328,66.0
PO-SKU13-20250824-f0c9c,SKU13,Supplier 5,2025-08-24,58.0,2025-09-01,pass,97.82905011017328,58.0
PO-SKU13-20250825-47dd3,SKU13,Supplier 5,2025-08-25,63.0,2025-09-02,pass,97.82905011017328,63.0
PO-SKU13-20250826-8e662,SKU13,Supplier 5,2025-08-26,73.0,2025-09-03,pass,97.82905011017328,73.0
PO-SKU13-20250827-9c4fb,SKU13,Supplier 5,2025-08-27,82.0,2025-09-04,pass,97.82905011017328,82.0
PO-SKU13-20250828-31da9,SKU13,Supplier 5,2025-08-28,91.0,2025-09-05,pass,97.82905011017328,91.0
PO-SKU13-20250829-03054,SKU13,Supplier 5,2025-08-29,98.0,2025-09-06,pass,97.82905011017328,98.0
PO-SKU13-20250830-78be1,SKU13,Supplier 5,2025-08-30,124.0,2025-09-07,pass,97.82905011017328,124.0
PO-SKU13-20250831-47d4a,SKU13,Supplier 5,2025-08-31,138.0,2025-09-08,pass,97.82905011017328,138.0
PO-SKU13-20250901-7d61c,SKU13,Supplier 5,2025-09-01,92.0,2025-09-09,pass,97.82905011017328,92.0
PO-SKU14-20250520-1cf5c,SKU14,Supplier 1,2025-05-20,771.0,2025-06-18,pass,5.791436629862989,771.0
PO-SKU14-20250521-e0a0b,SKU14,Supplier 1,2025-05-21,783.0,2025-06-19,pass,5.791436629862989,783.0
PO-SKU14-20250522-a134e,SKU14,Supplier 1,2025-05-22,800.0,2025-06-20,pass,5.791436629862989,800.0
PO-SKU14-20250523-e4d89,SKU14,Supplier 1,2025-05-23,810.0,2025-06-21,pass,5.791436629862989,810.0
PO-SKU14-20250524-c5e8a,SKU14,Supplier 1,2025-05-24,810.0,2025-06-22,pass,5.791436629862989,810.0
PO-SKU14-20250525-2a61c,SKU14,Supplier 1,2025-05-25,810.0,2025-06-23,pass,5.791436629862989,810.0
PO-SKU14-20250526-eda1c,SKU14,Supplier 1,2025-05-26,810.0,2025-06-24,pass,5.791436629862989,810.0
PO-SKU14-20250527-a6b67,SKU14,Supplier 1,2025-05-27,810.0,2025-06-25,pass,5.791436629862989,810.0
PO-SKU14-20250528-4aea0,SKU14,Supplier 1,2025-05-28,810.0,2025-06-26,pass,5.791436629862989,810.0
PO-SKU14-20250529-93f40,SKU14,Supplier 1,2025-05-29,810.0,2025-06-27,pass,5.791436629862989,810.0
PO-SKU14-20250530-f4a8d,SKU14,Supplier 1,2025-05-30,810.0,2025-06-28,pass,5.791436629862989,810.0
PO-SKU14-20250531-ad65c,SKU14,Supplier 1,2025-05-31,810.0,2025-06-29,pass,5.791436629862989,810.0
PO-SKU14-20250601-f8948,SKU14,Supplier 1,2025-06-01,810.0,2025-06-30,pass,5.791436629862989,810.0
PO-SKU14-20250602-aaf85,SKU14,Supplier 1,2025-06-02,810.0,2025-07-01,pass,5.791436629862989,810.0
PO-SKU14-20250603-b5f86,SKU14,Supplier 1,2025-06-03,810.0,2025-07-02,pass,5.791436629862989,810.0
PO-SKU14-20250604-bd06b,SKU14,Supplier 1,2025-06-04,810.0,2025-07-03,pass,5.791436629862989,810.0
PO-SKU14-20250605-66565,SKU14,Supplier 1,2025-06-05,810.0,2025-07-04,pass,5.791436629862989,810.0
PO-SKU14-20250606-c13b4,SKU14,Supplier 1,2025-06-06,810.0,2025-07-05,pass,5.791436629862989,810.0
PO-SKU14-20250607-54f05,SKU14,Supplier 1,2025-06-07,810.0,2025-07-06,pass,5.791436629862989,810.0
PO-SKU14-20250608-6ceac,SKU14,Supplier 1,2025-06-08,810.0,2025-07-07,pass,5.791436629862989,810.0
PO-SKU14-20250609-394e8,SKU14,Supplier 1,2025-06-09,810.0,2025-07-08,pass,5.791436629862989,810.0
PO-SKU14-20250610-588bc,SKU14,Supplier 1,2025-06-10,810.0,2025-07-09,pass,5.791436629862989,810.0
PO-SKU14-20250611-df27e,SKU14,Supplier 1,2025-06-11,810.0,2025-07-10,pass,5.791436629862989,810.0
PO-SKU14-20250612-ea63d,SKU14,Supplier 1,2025-06-12,810.0,2025-07-11,pass,5.791436629862989,810.0
PO-SKU14-20250613-cf454,SKU14,Supplier 1,2025-06-13,810.0,2025-07-12,pass,5.791436629862989,810.0
PO-SKU14-20250614-f1181,SKU14,Supplier 1,2025-06-14,810.0,2025-07-13,pass,5.791436629862989,810.0
PO-SKU14-20250615-1b7d0,SKU14,Supplier 1,2025-06-15,810.0,2025-07-14,pass,5.791436629862989,810.0
PO-SKU14-20250616-6f38b,SKU14,Supplier 1,2025-06-16,810.0,2025-07-15,pass,5.791436629862989,810.0
PO-SKU14-20250617-14239,SKU14,Supplier 1,2025-06-17,810.0,2025-07-16,pass,5.791436629862989,810.0
PO-SKU14-20250618-81bca,SKU14,Supplier 1,2025-06-18,78.0,2025-07-17,pass,5.791436629862989,78.0
PO-SKU15-20250520-052d3,SKU15,Supplier 1,2025-05-20,282.0,2025-05-28,pass,97.12128175147431,282.0
PO-SKU15-20250521-5201f,SKU15,Supplier 1,2025-05-21,282.0,2025-05-29,pass,97.12128175147431,282.0
PO-SKU15-20250522-b827d,SKU15,Supplier 1,2025-05-22,282.0,2025-05-30,pass,97.12128175147431,282.0
PO-SKU15-20250523-189d9,SKU15,Supplier 1,2025-05-23,282.0,2025-05-31,pass,97.12128175147431,282.0
PO-SKU15-20250524-64ad2,SKU15,Supplier 1,2025-05-24,282.0,2025-06-01,pass,97.12128175147431,282.0
PO-SKU15-20250525-583f3,SKU15,Supplier 1,2025-05-25,282.0,2025-06-02,pass,97.12128175147431,282.0
PO-SKU15-20250526-084b5,SKU15,Supplier 1,2025-05-26,282.0,2025-06-03,pass,97.12128175147431,282.0
PO-SKU15-20250527-d6f14,SKU15,Supplier 1,2025-05-27,282.0,2025-06-04,pass,97.12128175147431,282.0
PO-SKU15-20250923-4a14c,SKU15,Supplier 1,2025-09-23,94.0,2025-10-01,pass,97.12128175147431,94.0
PO-SKU15-20250924-1c0a8,SKU15,Supplier 1,2025-09-24,107.0,2025-10-02,pass,97.12128175147431,107.0
PO-SKU15-20250925-54050,SKU15,Supplier 1,2025-09-25,123.0,2025-10-03,pass,97.12128175147431,123.0
PO-SKU15-20250926-e7206,SKU15,Supplier 1,2025-09-26,137.0,2025-10-04,pass,97.12128175147431,137.0
PO-SKU15-20250927-b25ad,SKU15,Supplier 1,2025-09-27,149.0,2025-10-05,pass,97.12128175147431,149.0
PO-SKU15-20250928-06252,SKU15,Supplier 1,2025-09-28,171.0,2025-10-06,pass,97.12128175147431,171.0
PO-SKU15-20250929-546b1,SKU15,Supplier 1,2025-09-29,186.0,2025-10-07,pass,97.12128175147431,186.0
PO-SKU15-20250930-ef74e,SKU15,Supplier 1,2025-09-30,199.0,2025-10-08,pass,97.12128175147431,199.0
PO-SKU15-20251001-bd291,SKU15,Supplier 1,2025-10-01,121.0,2025-10-09,pass,97.12128175147431,121.0
PO-SKU16-20250520-9c19c,SKU16,Supplier 1,2025-05-20,135.0,2025-05-25,pass,77.10634249785001,135.0
PO-SKU16-20250521-6996c,SKU16,Supplier 1,2025-05-21,135.0,2025-05-26,pass,77.10634249785001,135.0
PO-SKU16-20250522-d67d5,SKU16,Supplier 1,2025-05-22,135.0,2025-05-27,pass,77.10634249785001,135.0
PO-SKU16-20250523-48889,SKU16,Supplier 1,2025-05-23,135.0,2025-05-28,pass,77.10634249785001,135.0
PO-SKU16-20250524-cc930,SKU16,Supplier 1,2025-05-24,135.0,2025-05-29,pass,77.10634249785001,135.0
PO-SKU16-20250719-0eb6f,SKU16,Supplier 1,2025-07-19,78.0,2025-07-24,pass,77.10634249785001,78.0
PO-SKU16-20250720-ff928,SKU16,Supplier 1,2025-07-20,81.0,2025-07-25,pass,77.10634249785001,81.0
PO-SKU16-20250721-2e35f,SKU16,Supplier 1,2025-07-21,87.0,2025-07-26,pass,77.10634249785001,87.0
PO-SKU16-20250722-2cae9,SKU16,Supplier 1,2025-07-22,99.0,2025-07-27,pass,77.10634249785001,99.0
PO-SKU16-20250723-93e2e,SKU16,Supplier 1,2025-07-23,104.0,2025-07-28,pass,77.10634249785001,104.0
PO-SKU16-20250902-32ce9,SKU16,Supplier 1,2025-09-02,78.0,2025-09-07,pass,77.10634249785001,78.0
PO-SKU16-20250903-34038,SKU16,Supplier 1,2025-09-03,78.0,2025-09-08,pass,77.10634249785001,78.0
PO-SKU16-20250904-c9afe,SKU16,Supplier 1,2025-09-04,86.0,2025-09-09,pass,77.10634249785001,86.0
PO-SKU16-20250905-4065b,SKU16,Supplier 1,2025-09-05,96.0,2025-09-10,pass,77.10634249785001,96.0
PO-SKU16-20250906-018d3,SKU16,Supplier 1,2025-09-06,105.0,2025-09-11,pass,77.10634249785001,105.0
PO-SKU16-20251015-6bc55,SKU16,Supplier 1,2025-10-15,79.0,2025-10-20,pass,77.10634249785001,79.0
PO-SKU16-20251016-d3aeb,SKU16,Supplier 1,2025-10-16,84.0,2025-10-21,pass,77.10634249785001,84.0
PO-SKU16-20251017-b19ec,SKU16,Supplier 1,2025-10-17,98.0,2025-10-22,pass,77.10634249785001,98.0
PO-SKU16-20251018-60df1,SKU16,Supplier 1,2025-10-18,123.0,2025-10-23,pass,77.10634249785001,123.0
PO-SKU16-20251019-8309f,SKU16,Supplier 1,2025-10-19,125.0,2025-10-24,pass,77.10634249785001,125.0
PO-SKU17-20250520-56b44,SKU17,Supplier 1,2025-05-20,85.0,2025-06-06,pass,47.679680368355335,85.0
PO-SKU17-20250521-c5a6e,SKU17,Supplier 1,2025-05-21,86.0,2025-06-07,pass,47.679680368355335,86.0
PO-SKU17-20250522-f9ea1,SKU17,Supplier 1,2025-05-22,91.0,2025-06-08,pass,47.679680368355335,91.0
PO-SKU17-20250523-a40fe,SKU17,Supplier 1,2025-05-23,95.0,2025-06-09,pass,47.679680368355335,95.0
PO-SKU17-20250524-39c19,SKU17,Supplier 1,2025-05-24,99.0,2025-06-10,pass,47.679680368355335,99.0
PO-SKU17-20250525-b8115,SKU17,Supplier 1,2025-05-25,104.0,2025-06-11,pass,47.679680368355335,104.0
PO-SKU17-20250526-fd846,SKU17,Supplier 1,2025-05-26,109.0,2025-06-12,pass,47.679680368355335,109.0
PO-SKU17-20250527-a7bec,SKU17,Supplier 1,2025-05-27,113.0,2025-06-13,pass,47.679680368355335,113.0
PO-SKU17-20250528-7cfab,SKU17,Supplier 1,2025-05-28,116.0,2025-06-14,pass,47.679680368355335,116.0
PO-SKU17-20250529-2d5a6,SKU17,Supplier 1,2025-05-29,121.0,2025-06-15,pass,47.679680368355335,121.0
PO-SKU17-20250530-dfe93,SKU17,Supplier 1,2025-05-30,121.0,2025-06-16,pass,47.679680368355335,121.0
PO-SKU17-20250531-086dc,SKU17,Supplier 1,2025-05-31,121.0,2025-06-17,pass,47.679680368355335,121.0
PO-SKU17-20250601-f8ede,SKU17,Supplier 1,2025-06-01,121.0,2025-06-18,pass,47.679680368355335,121.0
PO-SKU17-20250602-add5a,SKU17,Supplier 1,2025-06-02,121.0,2025-06-19,pass,47.679680368355335,121.0
PO-SKU17-20250603-46b2b,SKU17,Supplier 1,2025-06-03,121.0,2025-06-20,pass,47.679680368355335,121.0
PO-SKU17-20250604-9b2cb,SKU17,Supplier 1,2025-06-04,121.0,2025-06-21,pass,47.679680368355335,121.0
PO-SKU17-20250605-f72bd,SKU17,Supplier 1,2025-06-05,121.0,2025-06-22,pass,47.679680368355335,121.0
PO-SKU17-20250606-3d956,SKU17,Supplier 1,2025-06-06,85.0,2025-06-23,pass,47.679680368355335,85.0
PO-SKU18-20250520-3dc87,SKU18,Supplier 2,2025-05-20,422.0,2025-05-30,pass,27.10798085484392,422.0
PO-SKU18-20250521-fea1f,SKU18,Supplier 2,2025-05-21,422.0,2025-05-31,pass,27.10798085484392,422.0
PO-SKU18-20250522-b09f6,SKU18,Supplier 2,2025-05-22,422.0,2025-06-01,pass,27.10798085484392,422.0
PO-SKU18-20250523-c7ba1,SKU18,Supplier 2,2025-05-23,422.0,2025-06-02,pass,27.10798085484392,422.0
PO-SKU18-20250524-aa692,SKU18,Supplier 2,2025-05-24,422.0,2025-06-03,pass,27.10798085484392,422.0
PO-SKU18-20250525-6b704,SKU18,Supplier 2,2025-05-25,422.0,2025-06-04,pass,27.10798085484392,422.0
PO-SKU18-20250526-168d0,SKU18,Supplier 2,2025-05-26,422.0,2025-06-05,pass,27.10798085484392,422.0
PO-SKU18-20250527-5cb61,SKU18,Supplier 2,2025-05-27,422.0,2025-06-06,pass,27.10798085484392,422.0
PO-SKU18-20250528-9cf1f,SKU18,Supplier 2,2025-05-28,422.0,2025-06-07,pass,27.10798085484392,422.0
PO-SKU18-20250529-04968,SKU18,Supplier 2,2025-05-29,422.0,2025-06-08,pass,27.10798085484392,422.0
PO-SKU18-20251109-d5759,SKU18,Supplier 2,2025-11-09,130.0,2025-11-19,pass,27.10798085484392,130.0
PO-SKU18-20251110-6c8da,SKU18,Supplier 2,2025-11-10,155.0,2025-11-20,pass,27.10798085484392,155.0
PO-SKU18-20251111-a024b,SKU18,Supplier 2,2025-11-11,172.0,2025-11-21,pass,27.10798085484392,172.0
PO-SKU18-20251112-e922b,SKU18,Supplier 2,2025-11-12,196.0,2025-11-22,pass,27.10798085484392,196.0
PO-SKU18-20251113-1c986,SKU18,Supplier 2,2025-11-13,220.0,2025-11-23,pass,27.10798085484392,220.0
PO-SKU18-20251114-cae47,SKU18,Supplier 2,2025-11-14,235.0,2025-11-24,pass,27.10798085484392,235.0
PO-SKU18-20251115-2d1eb,SKU18,Supplier 2,2025-11-15,259.0,2025-11-25,pass,27.10798085484392,259.0
PO-SKU19-20250520-217b3,SKU19,Supplier 4,2025-05-20,95.0,2025-05-31,pass,82.37332058799021,95.0
PO-SKU19-20250521-7e348,SKU19,Supplier 4,2025-05-21,112.0,2025-06-01,pass,82.37332058799021,112.0
PO-SKU19-20250522-d68ca,SKU19,Supplier 4,2025-05-22,115.0,2025-06-02,pass,82.37332058799021,115.0
PO-SKU19-20250523-6a6f1,SKU19,Supplier 4,2025-05-23,123.0,2025-06-03,pass,82.37332058799021,123.0
PO-SKU19-20250524-ae38c,SKU19,Supplier 4,2025-05-24,131.0,2025-06-04,pass,82.37332058799021,131.0
PO-SKU19-20250525-6f361,SKU19,Supplier 4,2025-05-25,135.0,2025-06-05,pass,82.37332058799021,135.0
PO-SKU19-20250526-52531,SKU19,Supplier 4,2025-05-26,135.0,2025-06-06,pass,82.37332058799021,135.0
PO-SKU19-20250527-3d235,SKU19,Supplier 4,2025-05-27,135.0,2025-06-07,pass,82.37332058799021,135.0
PO-SKU19-20250528-3998d,SKU19,Supplier 4,2025-05-28,135.0,2025-06-08,pass,82.37332058799021,135.0
PO-SKU19-20250529-1adbc,SKU19,Supplier 4,2025-05-29,135.0,2025-06-09,pass,82.37332058799021,135.0
PO-SKU19-20250530-98ed5,SKU19,Supplier 4,2025-05-30,135.0,2025-06-10,pass,82.37332058799021,135.0
PO-SKU19-20250531-23856,SKU19,Supplier 4,2025-05-31,94.0,2025-06-11,pass,82.37332058799021,94.0
PO-SKU20-20250520-d62b4,SKU20,Supplier 1,2025-05-20,230.0,2025-06-01,pass,65.68625960848863,230.0
PO-SKU20-20250521-5fb1f,SKU20,Supplier 1,2025-05-21,243.0,2025-06-02,pass,65.68625960848863,243.0
PO-SKU20-20250522-4f536,SKU20,Supplier 1,2025-05-22,244.0,2025-06-03,pass,65.68625960848863,244.0
PO-SKU20-20250523-a8ad1,SKU20,Supplier 1,2025-05-23,244.0,2025-06-04,pass,65.68625960848863,244.0
PO-SKU20-20250524-1067a,SKU20,Supplier 1,2025-05-24,244.0,2025-06-05,pass,65.68625960848863,244.0
PO-SKU20-20250525-8a460,SKU20,Supplier 1,2025-05-25,244.0,2025-06-06,pass,65.68625960848863,244.0
PO-SKU20-20250526-81dcd,SKU20,Supplier 1,2025-05-26,244.0,2025-06-07,pass,65.68625960848863,244.0
PO-SKU20-20250527-ac7c7,SKU20,Supplier 1,2025-05-27,244.0,2025-06-08,pass,65.68625960848863,244.0
PO-SKU20-20250528-d02ca,SKU20,Supplier 1,2025-05-28,244.0,2025-06-09,pass,65.68625960848863,244.0
PO-SKU20-20250529-e737a,SKU20,Supplier 1,2025-05-29,244.0,2025-06-10,pass,65.68625960848863,244.0
PO-SKU20-20250530-aa606,SKU20,Supplier 1,2025-05-30,244.0,2025-06-11,pass,65.68625960848863,244.0
PO-SKU20-20250531-c8e80,SKU20,Supplier 1,2025-05-31,244.0,2025-06-12,pass,65.68625960848863,244.0
PO-SKU21-20250520-02418,SKU21,Supplier 5,2025-05-20,727.0,2025-06-14,pass,61.73572895416093,727.0
PO-SKU21-20250521-c6ee5,SKU21,Supplier 5,2025-05-21,748.0,2025-06-15,pass,61.73572895416093,748.0
PO-SKU21-20250522-55f3d,SKU21,Supplier 5,2025-05-22,770.0,2025-06-16,pass,61.73572895416093,770.0
PO-SKU21-20250523-03f97,SKU21,Supplier 5,2025-05-23,770.0,2025-06-17,pass,61.73572895416093,770.0
PO-SKU21-20250524-3d921,SKU21,Supplier 5,2025-05-24,770.0,2025-06-18,pass,61.73572895416093,770.0
PO-SKU21-20250525-93414,SKU21,Supplier 5,2025-05-25,770.0,2025-06-19,pass,61.73572895416093,770.0
PO-SKU21-20250526-9eda8,SKU21,Supplier 5,2025-05-26,770.0,2025-06-20,pass,61.73572895416093,770.0
PO-SKU21-20250527-47af6,SKU21,Supplier 5,2025-05-27,770.0,2025-06-21,pass,61.73572895416093,770.0
PO-SKU21-20250528-23442,SKU21,Supplier 5,2025-05-28,770.0,2025-06-22,pass,61.73572895416093,770.0
PO-SKU21-20250529-910fd,SKU21,Supplier 5,2025-05-29,770.0,2025-06-23,pass,61.73572895416093,770.0
PO-SKU21-20250530-ac543,SKU21,Supplier 5,2025-05-30,770.0,2025-06-24,pass,61.73572895416093,770.0
PO-SKU21-20250531-dae8b,SKU21,Supplier 5,2025-05-31,770.0,2025-06-25,pass,61.73572895416093,770.0
PO-SKU21-20250601-1311d,SKU21,Supplier 5,2025-06-01,770.0,2025-06-26,pass,61.73572895416093,770.0
PO-SKU21-20250602-e2135,SKU21,Supplier 5,2025-06-02,770.0,2025-06-27,pass,61.73572895416093,770.0
PO-SKU21-20250603-07d46,SKU21,Supplier 5,2025-06-03,770.0,2025-06-28,pass,61.73572895416093,770.0
PO-SKU21-20250604-250d7,SKU21,Supplier 5,2025-06-04,770.0,2025-06-29,pass,61.73572895416093,770.0
PO-SKU21-20250605-78b2a,SKU21,Supplier 5,2025-06-05,770.0,2025-06-30,pass,61.73572895416093,770.0
PO-SKU21-20250606-fd8e3,SKU21,Supplier 5,2025-06-06,770.0,2025-07-01,pass,61.73572895416093,770.0
PO-SKU21-20250607-489b2,SKU21,Supplier 5,2025-06-07,770.0,2025-07-02,pass,61.73572895416093,770.0
PO-SKU21-20250608-8d308,SKU21,Supplier 5,2025-06-08,770.0,2025-07-03,pass,61.73572895416093,770.0
PO-SKU21-20250609-4ddd1,SKU21,Supplier 5,2025-06-09,770.0,2025-07-04,pass,61.73572895416093,770.0
PO-SKU21-20250610-7504e,SKU21,Supplier 5,2025-06-10,770.0,2025-07-05,pass,61.73572895416093,770.0
PO-SKU21-20250611-a57c7,SKU21,Supplier 5,2025-06-11,770.0,2025-07-06,pass,61.73572895416093,770.0
PO-SKU21-20250612-e58eb,SKU21,Supplier 5,2025-06-12,770.0,2025-07-07,pass,61.73572895416093,770.0
PO-SKU21-20250613-0b350,SKU21,Supplier 5,2025-06-13,770.0,2025-07-08,pass,61.73572895416093,770.0
PO-SKU21-20250614-c1199,SKU21,Supplier 5,2025-06-14,43.0,2025-07-09,pass,61.73572895416093,43.0
PO-SKU22-20250520-6d498,SKU22,Supplier 4,2025-05-20,247.0,2025-05-21,pass,50.12083961297735,247.0
PO-SKU22-20250527-e244f,SKU22,Supplier 4,2025-05-27,245.0,2025-05-28,pass,50.12083961297735,245.0
PO-SKU22-20250601-5edb9,SKU22,Supplier 4,2025-06-01,271.0,2025-06-02,pass,50.12083961297735,271.0
PO-SKU22-20250610-d30de,SKU22,Supplier 4,2025-06-10,283.0,2025-06-11,pass,50.12083961297735,283.0
PO-SKU22-20250618-9ffcc,SKU22,Supplier 4,2025-06-18,264.0,2025-06-19,fail,50.12083961297735,264.0
PO-SKU22-20250626-7866a,SKU22,Supplier 4,2025-06-26,254.0,2025-06-27,pass,50.12083961297735,254.0
PO-SKU22-20250705-69786,SKU22,Supplier 4,2025-07-05,266.0,2025-07-06,pass,50.12083961297735,266.0
PO-SKU22-20250713-8eb22,SKU22,Supplier 4,2025-07-13,246.0,2025-07-14,pass,50.12083961297735,246.0
PO-SKU22-20250721-5319a,SKU22,Supplier 4,2025-07-21,274.0,2025-07-22,pass,50.12083961297735,274.0
PO-SKU22-20250728-b8f84,SKU22,Supplier 4,2025-07-28,254.0,2025-07-29,pass,50.12083961297735,254.0
